ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
shor1247,Mrassu Shor-Tutal,,53.70953,87.84468,shor1247,,931,language,Turkic,languages
shos1248,Shoshoni,,41.0,-116.0,shos1248,,490,language,Uto-Aztecan,languages
shua1257,Shuar,,-3.45136,-78.1892,shua1257,,522,language,Chicham,languages
shug1248,Shughni,,37.5018,71.7925,shug1248,,93,language,Indo-European,languages
shus1248,Shuswap,,50.8734,-119.667,shus1248,,586,language,Salishan,languages
sich1238,Sichuan Yi,,28.1947,102.121,sich1238,,415,language,Sino-Tibetan,languages
siks1238,Siksika,,49.0669,-113.109,siks1238,,437,language,Algic,languages
sind1272,Sindhi,,26.0,69.0,sind1272,,85,language,Indo-European,languages
sinh1246,Sinhala,,8.0,81.0,sinh1246,,87,language,Indo-European,languages
sion1247,Siona-Tetete,,0.31733,-76.0237,sion1247,,468,language,Tucanoan,languages
sius1254,Siuslaw,,42.5111,-124.379,sius1254,,901,language,,languages
skol1241,Skolt Saami,,68.8326,29.7204,skol1241,,245,language,Uralic,languages
slov1268,Slovenian,,46.2543,14.7766,slov1268,,48,language,Indo-European,languages
slov1269,Slovak,,48.545705,18.78479,slov1269,,210,language,Indo-European,languages
soli1239,Soli,,-15.5213,28.7934,soli1239,,339,language,Atlantic-Congo,languages
soma1255,Somali,,4.778704,45.152856,soma1255,,252,language,Afro-Asiatic,languages
soni1259,Soninke,,13.1273,-11.7178,soni1259,,992,language,Mande,languages
sout1528,Serbian-Croatian-Bosnian,,44.15,18.81,sout1528,,46 47,language,Indo-European,languages
sout1549,Southeastern Kolami,,19.6908,78.5936,sout1549,,221,language,Dravidian,languages
sout2642,Southern Balochi,,26.0,64.0,sout2642,,96,language,Indo-European,languages
sout2694,Southern Altai,,50.1347,86.8705,sout2694,,211,language,Turkic,languages
sout2750,Southern Yukaghir,,64.218,154.375,sout2750,,505,language,Yukaghir,languages
sout2778,Southern Kisi,,8.32448,-10.3377,sout2778,,388,language,Atlantic-Congo,languages
sout2789,Central Dagaare,,10.4226,-2.52265,sout2789,,366,language,Atlantic-Congo,languages
sout2807,Southern Sotho,,-28.78,27.89,sout2807,,354,language,Atlantic-Congo,languages
sout2826,Southern Grebo,,4.47607,-7.56872,sout2826,,401,language,Kru,languages
sout2840,Southern Bobo Madaré,,11.5409,-4.26497,sout2840,,298,language,Mande,languages
sout2957,Southern Tutchone,,60.7823,-136.573,sout2957,,619,language,Athabaskan-Eyak-Tlingit,languages
sout2959,South Slavey,,59.8794,-117.047,sout2959,,876,language,Athabaskan-Eyak-Tlingit,languages
sout2976,Southeastern Tepehuan,,23.1584,-103.983,sout2976,,491,language,Uto-Aztecan,languages
sout2991,South Bolivian Quechua,,-20.9201,-66.3331,sout2991,,572,language,Quechuan,languages
sout2994,Southern Nambikuára,,-14.3707,-59.5187,sout2994,,630,language,Nambiquaran,languages
sout2996,Southern Aymara,,-17.1417,-70.3442,sout2996,,519,language,Aymaran,languages
squa1248,Squamish,,49.3231,-123.014,squa1248,,587,language,Salishan,languages
stan1288,Spanish,,40.4414,-1.11788,stan1288,,120,language,Indo-European,languages
stan1289,Catalan,,41.453,1.569,stan1289,,109,language,Indo-European,languages
stan1290,French,,48.0,2.0,stan1290,,110,language,Indo-European,languages
stan1293,English,,53.0,-1.0,stan1293,,66,language,Indo-European,languages
stan1295,German,,48.649,12.4676,stan1295,,68,language,Indo-European,languages
stra1244,Northern Straits Salish,,48.51614,-123.757114,stra1244,,582,language,Salishan,languages
suii1243,Sui,,24.0488,106.563,suii1243,,408,language,Tai-Kadai,languages
suku1261,Sukuma,,-3.16082,32.8765,suku1261,,1031,language,Atlantic-Congo,languages
suma1264,Suma,,7.0953,17.0093,suma1264,,1019,language,Atlantic-Congo,languages
sumb1240,Sumbwa,,-3.47335,31.9457,sumb1240,,1034,language,Atlantic-Congo,languages
supy1237,Supyire Senoufo,,11.632,-5.87709,supy1237,,386,language,Atlantic-Congo,languages
suru1262,Suruí,,-11.0989,-61.2818,suru1262,,147,language,Tupian,languages
susq1241,Susquehannock,,41.169,-76.208,susq1241,,891,language,Iroquoian,languages
susu1250,Susu,,10.4046,-13.3628,susu1250,,299,language,Mande,languages
svan1243,Svan,,42.9134,42.5915,svan1243,,126,language,Kartvelian,languages
swah1253,Swahili,,-8.25605,37.624,swah1253,,317,language,Atlantic-Congo,languages
swam1239,Swampy Cree,,56.0,-95.0,swam1239,,438,language,Algic,languages
swat1243,Swati,,-26.0,31.5,swat1243,,355,language,Atlantic-Congo,languages
swed1254,Swedish,,59.800634,17.389526,swed1254,,64,language,Indo-European,languages
swis1247,Central Alemannic,,47.0516,8.46419,swis1247,,70,language,Indo-European,languages
taba1259,Tabasaran,,42.0198,47.8379,taba1259,,203,language,Nakh-Daghestanian,languages
taba1266,Tabasco Chontal,,18.1713,-92.7367,taba1266,,547,language,Mayan,languages
tagi1240,Tagish,,60.242,-134.799,tagi1240,,620,language,Athabaskan-Eyak-Tlingit,languages
tahl1239,Tahltan,,58.4498,-130.052,tahl1239,,621,language,Athabaskan-Eyak-Tlingit,languages
taji1245,Tajik,,38.8213,68.5549,taji1245,,102,language,Indo-European,languages
take1257,Takelma,,42.423,-123.452,take1257,,908,language,,languages
taly1247,North-Central Talysh,,38.4552,48.6349,taly1247,,103,language,Indo-European,languages
tami1289,Tamil,,10.520219,78.825989,tami1289,,222,language,Dravidian,languages
tana1289,Dena'ina,,60.4712,-150.759,tana1289,,623,language,Athabaskan-Eyak-Tlingit,languages
tana1290,Tanacross,,63.4046,-143.338,tana1290,,622,language,Athabaskan-Eyak-Tlingit,languages
tara1303,Tarairiu,,-5.6988166,-36.1576346,tara1303,,768,language,Unclassifiable,languages
taro1264,Seediq,,23.9032,121.358,taro1264,,28,language,Austronesian,languages
tata1255,Tatar,,55.79592,49.11577,tata1255,,239,language,Turkic,languages
tatu1247,Tatuyo,,0.55582,-70.5327,tatu1247,,469,language,Tucanoan,languages
teen1242,Téén,,9.84556,-3.71183,teen1242,,993,language,Atlantic-Congo,languages
tehu1242,Tehuelche,,-47.5796,-68.3235,tehu1242,,671,language,Chonan,languages
telu1262,Telugu,,16.4529,78.7024,telu1262,,223,language,Dravidian,languages
tera1251,Tera,,11.0376,11.80953,tera1251,,249,language,Afro-Asiatic,languages
thom1243,Thompson,,50.1668,-120.193,thom1243,,588,language,Salishan,languages
tibe1272,Tibetan,,28.3681,90.1872,tibe1272,,185,language,Sino-Tibetan,languages
tigo1236,Tigon Mbembe,,6.983995,10.70849,tigo1236,,274,language,Atlantic-Congo,languages
tigr1270,Tigre,,17.3494,38.2233,tigr1270,,256,language,Afro-Asiatic,languages
tigr1271,Tigrinya,,15.3359,38.9266,tigr1271,,257,language,Afro-Asiatic,languages
tika1246,Tikar,,5.87004,11.6104,tika1246,,1013,language,Atlantic-Congo,languages
till1254,Tillamook,,45.5,-123.83,till1254,,589,language,Salishan,languages
timn1235,Timne,,8.90294,-12.3331,timn1235,,389,language,Atlantic-Congo,languages
timo1237,Timote-Cuica,,8.848165,-70.975342,timo1237,,801,language,,languages
timu1245,Timucua,,30.3027,-82.3132,timu1245,,892,language,,languages
tivv1240,Tiv,,6.88039,9.26287,tivv1240,,394,language,Atlantic-Congo,languages
tlin1245,Tlingit,,59.4447,-135.29,tlin1245,,624,language,Athabaskan-Eyak-Tlingit,languages
toba1269,Toba,,-23.77,-61.96,toba1269,,534,language,Guaicuruan,languages
toho1245,Tohono O'odham,,31.7973,-111.995,toho1245,,493,language,Uto-Aztecan,languages
tojo1241,Tojolabal,,16.2572,-91.7825,tojo1241,,862,language,Mayan,languages
tolo1259,Tolowa-Chetco,,41.9192,-124.1,tolo1259,,625,language,Athabaskan-Eyak-Tlingit,languages
tong1318,Tonga (Zambia),,-17.422325,27.103495,tong1318,,333,language,Atlantic-Congo,languages
tong1329,Tongva,,34.1,-118.11,tong1329,,914,language,Uto-Aztecan,languages
toor1238,Tooro,,0.57291,30.6389,toor1238,,1030,language,Atlantic-Congo,languages
tosk1239,Northern Tosk Albanian,,41.0,20.0,tosk1239,,39,language,Indo-European,languages
treg1243,Tregami,,34.998117,71.099792,treg1243,,107,language,Indo-European,languages
trio1238,Trió,,2.53616,-55.7599,trio1238,,649,language,Cariban,languages
trum1247,Trumai,,-11.8119,-53.5717,trum1247,,713,language,,languages
tsak1249,Tsakhur,,41.5916,46.8858,tsak1249,,205,language,Nakh-Daghestanian,languages
tset1236,Tsetsaut,,55.5,-130.08,tset1236,,880,language,Athabaskan-Eyak-Tlingit,languages
tswa1253,Tswana,,-24.368,24.7587,tswa1253,,357,language,Atlantic-Congo,languages
tswa1255,Tswa,,-22.9891,32.4287,tswa1255,,356,language,Atlantic-Congo,languages
tual1242,Tualatin-Yamhill,,45.327,-122.955,tual1242,,902,language,Kalapuyan,languages
tuba1278,Tübatulabal,,35.327,-117.163,tuba1278,,494,language,Uto-Aztecan,languages
tuki1240,Tuki,,4.64348,11.5353,tuki1240,,303,language,Atlantic-Congo,languages
tumb1250,Tumbuka,,-11.3297,33.3738,tumb1250,,343,language,Atlantic-Congo,languages
tumu1242,Tumulung Sisaala,,10.63451,-1.79707,tumu1242,,393,language,Atlantic-Congo,languages
tune1261,Tunen,,4.75,10.67,tune1261,,304,language,Atlantic-Congo,languages
tunu1234,Tunumiisiut,,65.613611,-37.631111,tunu1234,,684,language,Eskimo-Aleut,languages
tupi1273,Tupinambá,,-22.807778,-42.106389,tupi1273,,172,language,Tupian,languages
turk1304,Turkmen,,37.08719,59.17574,turk1304,,176,language,Turkic,languages
turk1308,Turkana,,4.30688,35.7101,turk1308,,677,language,Nilotic,languages
tusc1257,Tuscarora,,35.75362,-77.60117,tusc1257,,517,language,Iroquoian,languages
tute1247,Tutelo,,37.67,-78.75,tute1247,,463,language,Siouan,languages
tutu1242,Tututni,,42.5563,-124.293,tutu1242,,626,language,Athabaskan-Eyak-Tlingit,languages
tuvi1240,Tuvinian,,51.7,94.36667,tuvi1240,,208,language,Turkic,languages
twan1247,Twana,,47.48952,-123.21227,twan1247,,590,language,Salishan,languages
tzel1254,Tzeltal,,16.6384,-92.2786,tzel1254,,548,language,Mayan,languages
tzot1259,Tzotzil,,16.6362,-92.7388,tzot1259,,549,language,Mayan,languages
tzut1248,Tz'utujil,,14.6351,-91.2012,tzut1248,,550,language,Mayan,languages
udih1248,Udihe,,46.63086,135.67762,udih1248,,234,language,Tungusic,languages
udii1243,Udi,,40.9,47.7236,udii1243,,191,language,Nakh-Daghestanian,languages
udmu1245,Udmurt,,56.12921,52.63548,udmu1245,,247,language,Uralic,languages
uiri1238,Uirina,,0.487142,-64.265915,uiri1238,,781,language,Arawakan,languages
ukra1253,Ukrainian,,49.796,29.945,ukra1253,,44,language,Indo-European,languages
umbu1257,Umbundu,,-12.4763,14.4148,umbu1257,,352,language,Atlantic-Congo,languages
unam1242,Unami,,40.4,-74.3,unam1242,,439,language,Algic,languages
uppe1436,Upper Umpqua,,43.22,-123.36,uppe1436,,903,language,Athabaskan-Eyak-Tlingit,languages
uppe1437,Upper Tanana,,62.6867,-141.37,uppe1437,,627,language,Athabaskan-Eyak-Tlingit,languages
uppe1438,Upper Kuskokwim,,62.2976,-155.951,uppe1438,,882,language,Athabaskan-Eyak-Tlingit,languages
uppe1439,Upper Chehalis,,46.7981,-123.169,uppe1439,,591,language,Salishan,languages
uruu1244,Uru,,-16.72547,-68.97119,uruu1244,,714,language,Uru-Chipaya,languages
uspa1245,Uspanteco,,15.3648,-90.8893,uspa1245,,868,language,Mayan,languages
utes1238,Ute-Southern Paiute,,40.0965,-110.305,utes1238,,917 918 919,language,Uto-Aztecan,languages
vaii1241,Vai,,7.05085,-11.3262,vaii1241,,300,language,Mande,languages
vend1245,Venda,,-22.188,29.9523,vend1245,,358,language,Atlantic-Congo,languages
vent1242,Ventureño,,34.1761,-119.035,vent1242,,691,language,Chumashan,languages
vidu1238,Vidunda,,-7.52674,36.9316,vidu1238,,978,language,Atlantic-Congo,languages
vute1244,Vute,,6.13603,11.8839,vute1244,,287,language,Atlantic-Congo,languages
waig1243,Nuristani Kalasha,,35.191171,70.993533,waig1243,,108,language,Indo-European,languages
wail1244,Eel River Athabaskan,,39.1513,-123.284,wail1244,,628,language,Athabaskan-Eyak-Tlingit,languages
waim1253,Waimiri-Atroari,,-0.61832,-60.4259,waim1253,,650,language,Cariban,languages
waiw1244,Waiwai,,1.50881,-59.1417,waiw1244,,651,language,Cariban,languages
wakh1245,Wakhi,,37.1768,73.9777,wakh1245,,94,language,Indo-European,languages
wall1255,Walloon,,50.2235,5.14509,wall1255,,121,language,Indo-European,languages
wamp1250,Wampano,,41.2021,-73.3798,wamp1250,,916,language,Algic,languages
wapp1239,Wappo,,38.25,-122.5,wapp1239,,506,language,Yuki-Wappo,languages
wara1303,Warao,,7.50851,-59.3528,wara1303,,751,language,,languages
wasc1239,Upper Chinook,,45.0278,-121.509,wasc1239,,669,language,Chinookan,languages
wash1253,Washo,,38.8184,-119.64,wash1253,,715,language,,languages
waya1269,Wayana,,2.77537,-54.4429,waya1269,,652,language,Cariban,languages
wels1247,Welsh,,52.0,-4.0,wels1247,,54,language,Indo-European,languages
wenr1236,Wenro,,43.14,-78.475563,wenr1236,,888,language,Unclassifiable,languages
west1510,Western Ojibwa,,50.5664,-102.525,west1510,,441,language,Algic,languages
west2354,Western Frisian,,53.143,5.86091,west2354,,67,language,Indo-European,languages
west2369,Western Farsi,,32.9,53.3,west2369,,101,language,Indo-European,languages
west2386,Western Panjabi,,30.0948,75.3474,west2386,,84,language,Indo-European,languages
west2615,Western Apache,,33.8574,-110.123,west2615,,629,language,Athabaskan-Eyak-Tlingit,languages
west2618,Western Canadian Inuktitut,,64.3486,-96.148,west2618,,947,language,Eskimo-Aleut,languages
west2630,Western Abenaki,,46.1381,-72.6511,west2630,,440,language,Algic,languages
wich1260,Wichita,,35.0665,-98.1831,wich1260,,640,language,Caddoan,languages
wich1263,Vejoz,,-24.2189,-61.9117,wich1263,,746,language,Mataguayan,languages
wint1259,Wintu,,39.7176,-122.445,wint1259,,906,language,Wintuan,languages
wiyo1248,Wiyot,,39.2492,-122.952,wiyo1248,,442,language,Algic,languages
woje1238,Wojenaka,,9.72582,-7.6104,woje1238,,1003,language,Mande,languages
wood1236,Woods Cree,,57.0,-99.0,wood1236,,443,language,Algic,languages
woun1238,Woun Meu,,8.5,-78.0,woun1238,,560,language,Chocoan,languages
wuch1236,Wu Chinese,,29.8621,119.682,wuch1236,,412,language,Sino-Tibetan,languages
wyan1247,Huron-Wyandot,,44.33,-77.5,wyan1247,,511,language,Iroquoian,languages
xava1240,Xavánte,,-14.3017,-52.4367,xava1240,,742,language,Nuclear-Macro-Je,languages
xere1240,Xerénte,,-9.59426,-48.2629,xere1240,,743,language,Nuclear-Macro-Je,languages
xokl1240,Xokleng,,-26.9217,-49.5886,xokl1240,,124,language,Nuclear-Macro-Je,languages
yagn1238,Yagnobi,,39.1486,69.2422,yagn1238,,95,language,Indo-European,languages
yagu1244,Yagua,,-3.42913,-72.2186,yagu1244,,716,language,Peba-Yagua,languages
yaki1237,Northwest Sahaptin,,46.2655,-120.756,yaki1237,,569,language,Sahaptian,languages
yaku1245,Sakha,,61.69744,133.98031,yaku1245,,238,language,Turkic,languages
yalu1240,Yalunka,,9.97186,-11.2836,yalu1240,,301,language,Mande,languages
yama1264,Yámana,,-55.2748,-68.2648,yama1264,,717,language,,languages
yami1254,Yami,,22.055,121.544,yami1254,,31,language,Austronesian,languages
yami1256,Yaminahua,,-9.8846,-71.5964,yami1256,,566,language,Pano-Tacanan,languages
yana1271,Yana,,39.2769,-121.608,yana1271,,718,language,,languages
yano1261,Yanomamö,,1.67967,-64.8781,yano1261,,752,language,Yanomamic,languages
yano1262,Yanomám,,2.48999,-62.8522,yano1262,,504,language,Yanomamic,languages
yaoo1241,Yao,,-13.6119,35.2387,yaoo1241,,350,language,Atlantic-Congo,languages
yaqu1251,Yaqui,,29.9446,-110.681,yaqu1251,,495,language,Uto-Aztecan,languages
yazg1240,Yazgulyam,,38.2801,71.565,yazg1240,,942,language,Indo-European,languages
yidg1240,Yidgha,,36.014,71.5077,yidg1240,,945,language,Indo-European,languages
yoku1256,Northern Yokuts,,36.3167,-119.721,yoku1256,,570,language,Yokutsan,languages
yonc1234,Yoncalla,,43.568,-123.466,yonc1234,,905,language,Kalapuyan,languages
yoru1245,Yoruba,,7.15345,3.67225,yoru1245,,404,language,Atlantic-Congo,languages
yuca1254,Yucatec Maya,,18.7757,-88.9567,yuca1254,,551,language,Mayan,languages
yuec1235,Yue Chinese,,23.0,113.0,yuec1235,,413,language,Sino-Tibetan,languages
yuki1243,Northern Yukian,,39.8389,-123.296,yuki1243,,507,language,Yuki-Wappo,languages
yura1255,Yuracaré,,-16.7479,-65.1224,yura1255,,184,language,,languages
yuro1248,Yurok,,41.3262,-123.824,yuro1248,,444,language,Algic,languages
yuru1243,Yurumanguí,,3.436864,-76.522636,yuru1243,,798,language,,languages
zagh1240,Beria,,17.4842,23.4626,zagh1240,,631,language,Saharan,languages
zamu1245,Zamuco,,-18.910444,-59.439698,zamu1245,,817,language,Zamucoan,languages
zand1248,Zande,,4.62047,26.7157,zand1248,,399,language,Atlantic-Congo,languages
zapa1253,Záparo,,-1.99871,-76.364,zapa1253,,508,language,Zaparoan,languages
zinz1238,Zinza,,-2.64132,32.1755,zinz1238,,324,language,Atlantic-Congo,languages
zulu1248,Zulu,,-28.9,30.2,zulu1248,,359,language,Atlantic-Congo,languages
zuni1245,Zuni,,35.0056,-108.782,zuni1245,,915,language,,languages
abkh1242,Abkhaz-Adyge,,,,abkh1242,,140 189 195,family,,families
afro1255,Afro-Asiatic,,,,afro1255,,248 249 250 251 252 253 254 255 256 257 258 259 260 261 951 952 953 955 1001 1002 1018 1020 1021 1022 1024 1038,family,,families
algi1248,Algic,,,,algi1248,,418 419 420 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 884 885 897 898 916 922 923 928,family,,families
arau1255,Araucanian,,,,arau1255,,712 723,family,,families
araw1281,Arawakan,,,,araw1281,,18 445 446 744 750 753 781 782 783 785 786 787 790,family,,families
araw1282,Arawan,,,,araw1282,,447 448 449,family,,families
atha1245,Athabaskan-Eyak-Tlingit,,,,atha1245,,600 601 602 603 604 605 606 607 608 609 610 611 612 613 614 615 616 617 618 619 620 621 622 623 624 625 626 627 628 629 870 873 874 876 877 878 879 880 881 882 903 912,family,,families
atla1278,Atlantic-Congo,,,,atla1278,,272 273 274 276 277 278 280 281 283 284 285 286 287 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 402 403 404 970 971 972 978 979 993 994 995 998 1004 1006 1007 1008 1009 1012 1013 1014 1015 1016 1017 1019 1025 1026 1027 1028 1029 1030 1031 1032 1033 1034 1039 1040,family,,families
aust1305,Austroasiatic,,,,aust1305,,224,family,,families
aust1307,Austronesian,,,,aust1307,,26 27 28 29 30 31 32 405,family,,families
ayma1253,Aymaran,,,,ayma1253,,518 519,family,,families
barb1265,Barbacoan,,,,barb1265,,556 557 558,family,,families
bora1262,Boran,,,,bora1262,,704,family,,families
boro1281,Bororoan,,,,boro1281,,705,family,,families
cadd1255,Caddoan,,,,cadd1255,,637 638 639 640,family,,families
cahu1265,Cahuapanan,,,,cahu1265,,641 642,family,,families
cari1283,Cariban,,,,cari1283,,36 643 644 645 646 647 648 649 650 651 652 754,family,,families
cent2225,Central Sudanic,,,,cent2225,,653 654 655 656 657 1035 1036 1037,family,,families
char1238,Charruan,,,,char1238,,726,family,,families
chib1249,Chibchan,,,,chib1249,,658 659 660 661 662 663 664 738 852 853 854 855,family,,families
chim1311,Chimakuan,,47.632,-123.079,chim1311,,665 666,family,,families
chin1490,Chinookan,,,,chin1490,,667 668 669,family,,families
chiq1253,Chiquitano,,,,chiq1253,,38,family,,families
choc1280,Chocoan,,,,choc1280,,559 560,family,,families
chon1288,Chonan,,,,chon1288,,670 671,family,,families
chuk1271,Chukotko-Kamchatkan,,,,chuk1271,,672 930,family,,families
chum1262,Chumashan,,,,chum1262,,689 690 691 896 899 900,family,,families
coch1271,Cochimi-Yuman,,,,coch1271,,692 693 694 695 696 697 698 699 700 701,family,,families
coos1248,Coosan,,,,coos1248,,673 674,family,,families
dogo1299,Dogon,,,,dogo1299,,1005,family,,families
drav1251,Dravidian,,,,drav1251,,213 214 215 216 217 218 219 220 221 222 223,family,,families
eski1264,Eskimo-Aleut,,,,eski1264,,678 679 680 681 682 683 684 947 948,family,,families
fura1235,Furan,,,,fura1235,,708,family,,families
guah1252,Guahiboan,,,,guah1252,,685 686,family,,families
guai1249,Guaicuruan,,,,guai1249,,531 532 533 534,family,,families
haid1248,Haida,,,,haid1248,,687,family,,families
hibi1242,Hibito-Cholon,,,,hibi1242,,825,family,,families
hmon1336,Hmong-Mien,,,,hmon1336,,688 937 938,family,,families
huar1251,Huarpean,,,,huar1251,,725,family,,families
huit1251,Huitotoan,,,,huit1251,,501 772,family,,families
ijoi1239,Ijoid,,,,ijoi1239,,275 282 980 981 982,family,,families
indo1319,Indo-European,,,,indo1319,,39 40 41 42 43 44 45 46 47 48 49 50 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 210 262 263 264 265 266 267 268 269 270 271 942 943 944 945,family,,families
iroq1247,Iroquoian,,,,iroq1247,,509 510 511 512 513 514 515 516 517 871 887 891,family,,families
jiva1245,Chicham,,,,jiva1245,,520 521 522,family,,families
kala1402,Kalapuyan,,,,kala1402,,895 902 905,family,,families
kama1371,Kamakanan,,,,kama1371,,749,family,,families
kart1248,Kartvelian,,,,kart1248,,125 126 127 128,family,,families
katu1274,Katukinan,,,,katu1274,,788,family,,families
khoe1240,Khoe-Kwadi,,,,khoe1240,,946,family,,families
kiow1265,Kiowa-Tanoan,,,,kiow1265,,523,family,,families
krua1234,Kru,,,,krua1234,,279 400 401 983 984 985 986,family,,families
kxaa1236,Kxa,,,,kxaa1236,,950,family,,families
lenc1239,Lencan,,13.92775,-88.04223,lenc1239,,867,family,,families
maba1274,Maban,,,,maba1274,,959,family,,families
maid1262,Maiduan,,,,maid1262,,528 529 530,family,,families
mand1469,Mande,,,,mand1469,,288 289 290 291 292 293 294 295 296 297 298 299 300 301 992 996 997 1003 1010 1011,family,,families
mata1289,Mataguayan,,,,mata1289,,746,family,,families
maya1287,Mayan,,,,maya1287,,535 536 537 538 539 540 541 542 543 544 545 546 547 548 549 550 551 862 868 869,family,,families
misu1242,Misumalpan,,,,misu1242,,552 856 857,family,,families
miwo1274,Miwok-Costanoan,,,,miwo1274,,567,family,,families
mixe1284,Mixe-Zoque,,,,mixe1284,,553 554 555,family,,families
mong1349,Mongolic-Khitan,,,,mong1349,,225 226 227 228 229 230,family,,families
musk1252,Muskogean,,,,musk1252,,593 594 595 596 597 598 599 875,family,,families
nakh1245,Nakh-Daghestanian,,,,nakh1245,,135 136 137 138 139 190 191 192 193 194 196 197 198 199 203 204 205 206,family,,families
namb1299,Nambiquaran,,,,namb1299,,133 134 630,family,,families
nilo1247,Nilotic,,,,nilo1247,,675 676 677 957,family,,families
nivk1234,Nivkh,,,,nivk1234,,929,family,,families
nubi1251,Nubian,,,,nubi1251,,958,family,,families
nucl1710,Nuclear-Macro-Je,,,,nucl1710,,123 124 524 525 526 527 742 743 747 748 814,family,,families
otom1276,Otomaco-Taparita,,,,otom1276,,803,family,,families
otom1299,Otomanguean,,,,otom1299,,634 635 636 858 859 861 863 865,family,,families
pala1350,Palaihnihan,,,,pala1350,,702,family,,families
pano1259,Pano-Tacanan,,,,pano1259,,141 142 143 561 562 563 564 565 566 739,family,,families
peba1241,Peba-Yagua,,,,peba1241,,716,family,,families
puri1261,Puri-Coroado,,,,puri1261,,811,family,,families
quec1387,Quechuan,,,,quec1387,,571 572 719,family,,families
saha1239,Sahaptian,,,,saha1239,,568 569 909,family,,families
saha1256,Saharan,,,,saha1256,,631 632 633,family,,families
sali1255,Salishan,,,,sali1255,,573 574 575 576 577 578 579 580 581 582 583 584 585 586 587 588 589 590 591 886 910,family,,families
sali1297,Saliban,,,,sali1297,,592,family,,families
sino1245,Sino-Tibetan,,,,sino1245,,185 186 187 409 410 411 412 413 414 415 416 417 939 941,family,,families
siou1252,Siouan,,,,siou1252,,450 451 452 453 454 455 456 457 458 459 460 461 462 463,family,,families
song1307,Songhay,,,,song1307,,956,family,,families
spee1234,Speech Register,,,,spee1234,,720,family,,families
surm1244,Surmic,,,,surm1244,,1023,family,,families
taik1256,Tai-Kadai,,,,taik1256,,406 407 408 940,family,,families
tara1323,Tarascan,,,,tara1323,,866,family,,families
toto1251,Totonacan,,,,toto1251,,860,family,,families
tsim1258,Tsimshian,,,,tsim1258,,464,family,,families
tuca1253,Tucanoan,,,,tuca1253,,465 466 467 468 469,family,,families
tung1282,Tungusic,,,,tung1282,,231 232 233 234 935,family,,families
tupi1275,Tupian,,,,tupi1275,,144 145 146 147 148 165 172,family,,families
turk1311,Turkic,,,,turk1311,,176 177 179 200 201 202 207 208 211 235 236 237 238 239 931 936,family,,families
tuuu1241,Tuu,,,,tuuu1241,,949,family,,families
unat1236,Unattested,,,,unat1236,,745,family,,families
uncl1493,Unclassifiable,,,,uncl1493,,768 821 888 889 890 924,family,,families
ural1272,Uralic,,,,ural1272,,181 182 183 240 241 242 243 244 245 246 247 932 933 934,family,,families
uruc1242,Uru-Chipaya,,,,uruc1242,,714,family,,families
utoa1244,Uto-Aztecan,,,,utoa1244,,470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 914 917 918 919,family,,families
waka1280,Wakashan,,,,waka1280,,496 497 498 499 500 883,family,,families
wint1258,Wintuan,,,,wint1258,,906,family,,families
xinc1237,Xincan,,14.31028,-89.82346,xinc1237,,864,family,,families
yano1268,Yanomamic,,,,yano1268,,502 503 504 752,family,,families
yeni1252,Yeniseian,,,,yeni1252,,709,family,,families
yoku1255,Yokutsan,,,,yoku1255,,570,family,,families
yuka1259,Yukaghir,,,,yuka1259,,505,family,,families
yuki1242,Yuki-Wappo,,,,yuki1242,,506 507,family,,families
zamu1243,Zamucoan,,,,zamu1243,,703 817,family,,families
zapa1251,Zaparoan,,,,zapa1251,,508,family,,families
